"ID","OWNERID","ISDELETED","NAME","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","MAYEDIT","ISLOCKED","LASTVIEWEDDATE","LASTREFERENCEDDATE","CATEGORY_VOD__C","LANGUAGE_VOD__C","TEXT_VOD__C","EXTERNAL_ID_VOD__C","ACTIVE_VOD__C","DESCRIPTION_VOD__C","TYPE_VOD__C"
"a0ZU0000000LlF2MAK","005U0000000XLdfIAG","false","COLLAPSE_SIDEBAR","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","TABLET","en_US","Close Sidebar","TABLET-COLLAPSE_SIDEBAR-en_US","true","Menu label for tablet.","Label_vod"
"a0ZU0000000LlF3MAK","005U0000000XLdfIAG","false","EXPAND_SIDEBAR","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","TABLET","en_US","Open Sidebar","TABLET-EXPAND_SIDEBAR-en_US","true","Menu label for tablet.","Label_vod"
"a0ZU0000000LlF4MAK","005U0000000XLdfIAG","false","CLICK_OPEN_SIDEBAR","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","TABLET","en_US","Click to open sidebar.","TABLET-CLICK_OPEN_SIDEBAR-en_US","true","Tooltip text for tablet sidebar.","Label_vod"
"a0ZU0000000LlF5MAK","005U0000000XLdfIAG","false","CLICK_CLOSE_SIDEBAR","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","TABLET","en_US","Click to close sidebar.","TABLET-CLICK_CLOSE_SIDEBAR-en_US","true","Tooltip text for tablet sidebar","Label_vod"
"a0ZU0000000LlF6MAK","005U0000000XLdfIAG","false","SYNCHRONIZING","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","TABLET","en_US","Synchronizing","TABLET-SYNCHRONIZING-en_US","true","Sync status window title for tablet.","Label_vod"
"a0ZU0000000LlF7MAK","005U0000000XLdfIAG","false","INVALID_SIGNATURE","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","TABLET","en_US","Invalid Signature","TABLET-INVALID_SIGNATURE-en_US","true","Error title label for invalid signature message box","Label_vod"
"a0ZU0000000LlF8MAK","005U0000000XLdfIAG","false","INVALID_SIGNATURE2","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","TABLET","en_US","The captured signature is not valid. Please clear or reenter the signature.","TABLET-INVALID_SIGNATURE2-en_US","true","Error message for an invalid signature.","Label_vod"
"a0ZU0000000LlF9MAK","005U0000000XLdfIAG","false","ENABLE_SPELLCHECK","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","TABLET","en_US","Enable Spellcheck","TABLET-ENABLE_SPELLCHECK-en_US","true","Label for the option to turn on spell checking in the Options dialog on the tablet.","Label_vod"
"a0ZU0000000LlFAMA0","005U0000000XLdfIAG","false","TooManyValues","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","Ratings","en_US","ERROR: Too many values for Metric Configuration ({0}).","Ratings-TooManyValues-en_US","true","String used by application.  Default is: ERROR: Too many values for Metric Configuration ({0}).","Label_vod"
"a0ZU0000000LlFBMA0","005U0000000XLdfIAG","false","PLANNED_PRES_CALLS_NOT_EDITABLE","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","CallReport","en_US","Planned calls with presentations can only be edited on the tablet application.","CallReport-PLANNED_PRES_CALLS_NOT_EDITABLE-en_US","true","This message will appear when a user attempts to edit a planned call with presentations online. These type of calls can only be edited on the tablet.","Label_vod"
"a0ZU0000000LlFCMA0","005U0000000XLdfIAG","false","Enable_Signature_Graphic_Picklist","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","TABLET","en_US","false","TABLET-Enable_Signature_Graphic_Picklist-en_US","true","","Custom_Setting_vod"
"a0ZU0000000LlFDMA0","005U0000000XLdfIAG","false","CONFIRM_COPY_TO_CYCLE","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","Callplan","en_US","Week {0} already has {1} call cycle entries.  Are you sure you want to add {2} more?","Callplan-CONFIRM_COPY_TO_CYCLE-en_US","true","Confirmation message for copying to call cycle.  Default value is: Week {0} already has {1} call cycle entries.  Are you sure you want to add {2} more?","Label_vod"
"a0ZU0000000LlFEMA0","005U0000000XLdfIAG","false","Enable_Copy_To_Call_Cycle_Button","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","Callplan","en_US","false","CallPlan-Enable_Copy_To_Call_Cycle_Button-en_US","true","If true then the Copy button on My Schedule Week view will be enabled.","Custom_Setting_vod"
"a0ZU0000000LlFFMA0","005U0000000XLdfIAG","false","NOTHING_TO_COPY","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","Callplan","en_US","Nothing to copy.","Callplan-NOTHING_TO_COPY-en_US","true","Message when a user tries to copy week data to a call cycle and there is nothing to copy.  Default value: Nothing to copy.","Label_vod"
"a0ZU0000000LlFGMA0","005U0000000XLdfIAG","false","CONFIRM_CYCLE_CLEAR","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","Callplan","en_US","Are you sure you want to delete {0} call cycle entries from this week?","Callplan-CONFIRM_CYCLE_CLEAR-en_US","true","Confirmation message when a user tries to clear a call cycle.  Default value: Are you sure you want to delete {0} call cycle entries from this week?","Label_vod"
"a0ZU0000000LlFHMA0","005U0000000XLdfIAG","false","SET_SAMPLES","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","TABLET","en_US","Samples","TABLET-SET_SAMPLES-en_US","true","Label for the Samples link on the Exploria Day view on  My Schedule.  Default value: Samples","Label_vod"
"a0ZU0000000LlFIMA0","005U0000000XLdfIAG","false","CLICK_TO_ADD_EDIT_CALL_CYCLE","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","CALENDAR","en_US","Click to add or edit a label for this day's call cycle.","CALENDAR-CLICK_TO_ADD_EDIT_CALL_CYCLE-en_US","true","enable new call planning calendar","Label_vod"
"a0ZU0000000LlFJMA0","005U0000000XLdfIAG","false","COPY_TO_CYCLE","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","Callplan","en_US","Copy to Call Cycle","Callplan-COPY_TO_CYCLE-en_US","true","Window title for Copy to Call Cycle dialog.  Default value is: Copy to Call Cycle","Label_vod"
"a0ZU0000000LlFKMA0","005U0000000XLdfIAG","false","ADD_TO","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","Callplan","en_US","Add To","Callplan-ADD_TO-en_US","true","Add To label for Copy to Call Cycle dialog.  Default value is: Add To","Label_vod"
"a0ZU0000000LlFLMA0","005U0000000XLdfIAG","false","PayerTrends","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","Analytics","en_US","Payer Trends","Analytics-PayerTrends-en_US","true","String used by application for chart title on Territory Payer Analysis. Default is: Payer Trends","Label_vod"
"a0ZU0000000LlFMMA0","005U0000000XLdfIAG","false","PercentTerrBusiness","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","Analytics","en_US","% of Territory Business","Analytics-PercentTerrBusiness-en_US","true","String used by application for Territory Payer Analysis report. Default is: % of Territory Business","Label_vod"
"a0ZU0000000LlFNMA0","005U0000000XLdfIAG","false","PercentPayerBusiness","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","Analytics","en_US","% of Payer Business","Analytics-PercentPayerBusiness-en_US","true","String used by application. Default is: % of Payer Business","Label_vod"
"a0ZU0000000LlFOMA0","005U0000000XLdfIAG","false","FormularyDetails","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","Analytics","en_US","Formulary Details","Analytics-FormularyDetails-en_US","true","String used by application. Default is: Formulary Details","Label_vod"
"a0ZU0000000LlFPMA0","005U0000000XLdfIAG","false","TerritoryPayerAnalysisFilename","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","Analytics","en_US","Territory_Payer_Analysis","Analytics-TerritoryPayerAnalysisFilename-en_US","true","String used by application for Territory Payer Analysis Excel output filename.","Label_vod"
"a0ZU0000000LlFQMA0","005U0000000XLdfIAG","false","SAMPLE_SEND_CARD_VALUE_CHANGE","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","TABLET","en_US","Sample Send Card value changed to: {0}","TABLET-SAMPLE_SEND_CARD_VALUE_CHANGE-en_US","true","String used by application.  Default is: Sample Send Card value changed to: {0}","Label_vod"
"a0ZU0000000LlFRMA0","005U0000000XLdfIAG","false","QUANTITY_PER_CASE","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","SAMPLES_MGMT","en_US","({0} per case)","SAMPLES_MGMT-QUANTITY_PER_CASE-en_US","true","Label for the quantity per case on the case calculator.  Default is: ({0} per case)","Label_vod"
"a0ZU0000000LlFSMA0","005U0000000XLdfIAG","false","PENDING_SYNC","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","SAMPLES_MGMT","en_US","Pending Sync","SAMPLES_MGMT-PENDING_SYNC-en_US","true","Label for the Pending Sync status.  Default value is: Pending Sync","Label_vod"
"a0ZU0000000LlFTMA0","005U0000000XLdfIAG","false","ENABLE_TABLET_MYSAMPLES","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","SAMPLES_MGMT","en_US","false","SAMPLES_MGMT-ENABLE_TABLET_MYSAMPLES-en_US","true","Message that controls whether My Samples tab is available on the tablet.  Should be true or false.  Do not translate.","Custom_Setting_vod"
"a0ZU0000000LlFUMA0","005U0000000XLdfIAG","false","SUBMIT_ONLINE","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","SAMPLES_MGMT","en_US","Submit","SAMPLES_MGMT-SUBMIT_ONLINE-en_US","true","Label for the Submit Online link.  Default value is: Submit","Label_vod"
"a0ZU0000000LlFVMA0","005U0000000XLdfIAG","false","PrescriberOptOut","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","Analytics","en_US","Sales Data for this Account cannot be viewed due to the PDRP Opt Out program.","Analytics-PrescriberOptOut-en_US","true","String used by application.  Default is: Sales Data for this Account cannot be viewed due to the PDRP Opt Out program.","Label_vod"
"a0ZU0000000LlFWMA0","005U0000000XLdfIAG","false","DISCLAIMER_FONT_SIZE","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","CallReport","en_US","16","CallReport-DISCLAIMER_FONT_SIZE-en_US","true","Controls the font size of the disclaimer text on the tablet signature capture screen.  Increasing the value will increase the font size, decreasing with shrink the font size.  Default value is 16.","Custom_Setting_vod"
"a0ZU0000000LlFXMA0","005U0000000XLdfIAG","false","FORGOT_PASSWORD","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","TABLET","en_US","Forgot your password?","TABLET-FORGOT_PASSWORD-en_US","true","Label for the forgot password link on the login page.  Default value is ""Forgot your password?""","Label_vod"
"a0ZU0000000LlFYMA0","005U0000000XLdfIAG","false","FORGOT_PASSWORD_URL","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","TABLET","en_US","","TABLET-FORGOT_PASSWORD_URL-en_US","true","Action to take when the forgot password link is clicked on the login screen.  Can be a website url, or can launch email with mailto: prefix.  If blank the forgot password link will not be displayed.  Default value is """" (blank).","Custom_Setting_vod"
"a0ZU0000000LlFZMA0","005U0000000XLdfIAG","false","WELCOME_TEXT","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","TABLET","en_US","Welcome to Veeva","TABLET-WELCOME_TEXT-en_US","true","Label for the welcome text on the login screen.  Default value is ""Welcome to Veeva"".","Label_vod"
"a0ZU0000000LlFaMAK","005U0000000XLdfIAG","false","TOOLS","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","TABLET","en_US","Tools","TABLET-TOOLS-en_US","true","Label for the Tools menu on the login screen.  Default value is ""Tools"".","Label_vod"
"a0ZU0000000LlFbMAK","005U0000000XLdfIAG","false","PROXY_OPTIONS","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","TABLET","en_US","Proxy Options...","TABLET-PROXY_OPTIONS-en_US","true","Label for the Proxy Options menu item on the login screen.  Default value is ""Proxy Options..."".","Label_vod"
"a0ZU0000000LlFcMAK","005U0000000XLdfIAG","false","EXIT_VMOBILE","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","TABLET","en_US","Exit VMobile","TABLET-EXIT_VMOBILE-en_US","true","Label for the Exit VMobile menu item on the login screen.  Default value is Exit VMobile.","Label_vod"
"a0ZU0000000LlFdMAK","005U0000000XLdfIAG","false","DID_FORGET_PASSWORD","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","TABLET","en_US","Did you forget your password?","TABLET-DID_FORGET_PASSWORD-en_US","true","Label for title on the invalid password popup on the login screen.  Default value is ""Did you forget your password?""","Label_vod"
"a0ZU0000000LlFeMAK","005U0000000XLdfIAG","false","PASSWORD_TIP","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","TABLET","en_US","You can click the ""{0}"" link to contact support.","TABLET-PASSWORD_TIP-en_US","true","Label for the password tip in the invalid password popup on the login screen.  Default value is ""You can click the ""{0}"" link to contact support.""","Label_vod"
"a0ZU0000000LlFfMAK","005U0000000XLdfIAG","false","RETRY_PASSWORD_MESSAGE","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","TABLET","en_US","Please type your password again. Be sure to use the correct uppercase and lowercase letters.","TABLET-RETRY_PASSWORD_MESSAGE-en_US","true","Label for the retry message on the invalid password popup on the login screen.  Default value is ""Please type your password again. Be sure to use the correct uppercase and lowercase letters.""","Label_vod"
"a0ZU0000000LlFgMAK","005U0000000XLdfIAG","false","LOGIN","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","005U0000000XLdfIAG","2014-07-26T01:24:34.000Z","true","false","","","TABLET","en_US","Sign In","TABLET-LOGIN-en_US","true","Label for the login button on the login screen.  Default value is ""Sign In""","Label_vod"
"a0ZU0000000LlFhMAK","005U0000000XLdfIAG","false","PERFORM_SEND_RECEIVE","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:29.000Z","005U0000000XLdfIAG","2014-07-26T01:24:29.000Z","true","false","","","SAMPLES_MGMT","en_US","The Inventory must be synced before the record can be submitted online.  Would you like to perform a Send/Receive?","SAMPLES_MGMT-PERFORM_SEND_RECEIVE-en_US","true","Label for the message when submitting a modified sample inventory from the tablet.  Default value is ""The Inventory must be synced before the record can be submitted online.  Would you like to perform a Send/Receive?""","Label_vod"
"a0ZU0000000LlFiMAK","005U0000000XLdfIAG","false","ENABLE_VINSIGHTS_FILTERS_CONFIG","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:42.000Z","005U0000000XLdfIAG","2014-07-26T01:24:42.000Z","true","false","","","Analytics","en_US","False","Analytics-ENABLE_VINSIGHTS_FILTERS_CONFIG-en_US","false","If True, then the visibility of the report filters on the Vinsights pages will be driven by marker fields on the Analytics_Layout_vod object. If False, all filters relevant for each page will be visible.","Custom_Setting_vod"
"a0ZU0000000LlFjMAK","005U0000000XLdfIAG","false","COLOR_ICON_NAME","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:42.000Z","005U0000000XLdfIAG","2014-07-26T01:24:42.000Z","true","false","","","Common","en_US","Red Orange Peach Yellow Green Teal Olive Blue Purple Maroon Steel DarkSteel Gray DarkGray Black DarkRed DarkOrange DarkPeach DarkYellow DarkGreen DarkTeal DarkOlive FavoriteBlue DarkPurple DarkMaroon","Common-COLOR_ICON_NAME-en_US","true","color icon names","Label_vod"
"a0ZU0000000LlFkMAK","005U0000000XLdfIAG","false","TerritoryPayersSubText","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","true","false","","","Analytics","en_US","Territory Payers Analysis Report","Analytics-TerritoryPayersSubText-en_US","true","String used by application. Default text is: Territory Payers Analysis Report","Label_vod"
"a0ZU0000000LlFlMAK","005U0000000XLdfIAG","false","SELF_AFFILIATED_ACCOUNT","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","true","false","","","TriggerError","en_US","From Account and To Account cannot be the same.","TriggerError-SELF_AFFILIATED_ACCOUNT-en_US","true","Error message when an account is affiliated to itself.  Default value is: From Account and To Account cannot be the same.","Label_vod"
"a0ZU0000000LlFmMAK","005U0000000XLdfIAG","false","SELF_AFFILIATED_CONTACT","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","true","false","","","TriggerError","en_US","From Contact and To Contact cannot be the same.","TriggerError-SELF_AFFILIATED_CONTACT-en_US","true","Error message when a contact if affiliated with itself.  Default value is: From Contact and To Contact cannot be the same.","Label_vod"
"a0ZU0000000LlFnMAK","005U0000000XLdfIAG","false","MOBILE_DESCRIBES","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","true","false","","","Blackberry","en_US","Account
Address_vod__c
Call2_vod__c
TSF_vod__c
Call2_Discussion_vod__c
Call2_Key_Message_vod__c
Call2_Detail_vod__c
Call2_Sample_vod__c
Event
Time_Off_Territory_vod__c","Blackberry-MOBILE_DESCRIBES-en_US","true","This message contains the list of objects that the Mobile PDA solution will perfrom describes on to determine fields and security.","Custom_Setting_vod"
"a0ZU0000000LlFoMAK","005U0000000XLdfIAG","false","CALL_HEADER_WHERE","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","true","false","","","Blackberry","en_US","WHERE ((Call_Date_vod__c >=LAST_N_DAYS:90 ) AND (OwnerId = @@VOD_SF_USER_ID@@ OR Account_vod__r.Name != null))","Blackberry-CALL_HEADER_WHERE-en_US","true","String used by application. Contains the SOQL where clause to filter the number of calls downloaded to the mobile application.","Custom_Setting_vod"
"a0ZU0000000LlFpMAK","005U0000000XLdfIAG","false","OBJECT_LIST","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","true","false","","","Blackberry","en_US","Account,Address_vod__c,Affiliation_vod__c,Call2_vod__c,Call2_Detail_vod__c,Call2_Key_Message_vod__c,Call2_Sample_vod__c,Child_Account_vod__c,Key_Message_vod__c,Message_vod__c,My_Setup_Products_vod__c,Product_vod__c,RecordType,Territory,TSF_vod__c,User,UserTerritory,Call2_Discussion_vod__c,Product_Tactic_vod__c,Product_Strategy_vod__c,Product_Plan_vod__c,Veeva_Settings_vod__c,Event,Time_Off_Territory_vod__c,Account_Plan_vod__c,Account_Tactic_vod__c","Blackberry-OBJECT_LIST-en_US","true","List of salesforce objects downloaded the mobile client.","Custom_Setting_vod"
"a0ZU0000000LlFqMAK","005U0000000XLdfIAG","false","ACCOUNT_MOBILE_SOQL","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","true","false","","","Blackberry","en_US","Id,Name,Formatted_Name_vod__c,LastName,FirstName,Salutation,RecordTypeId,Phone,Fax,IsPersonAccount,NPI_vod__c,Group_Specialty_2_vod__c,Preferred_Name_vod__c,Gender_vod__c,Practice_Near_Hospital_vod__c,Group_Specialty_1_vod__c,Specialty_1_vod__c,Middle_vod__c,PDRP_Opt_Out_Date_vod__c,PDRP_Opt_Out_vod__c,Specialty_2_vod__c,External_ID_vod__c,KOL_vod__c,Practice_at_Hospital_vod__c,Credentials_vod__c,Mobile_ID_vod__c,Primary_Parent_vod__c,Restricted_Products_vod__c,Do_Not_Call_vod__c","Blackberry-ACCOUNT_MOBILE_SOQL-en_US","true","String used by application: ACCOUNT_MOBILE_SOQL is a comma separated list containing the fields on account to include in the VOD mobile application.","Custom_Setting_vod"
"a0ZU0000000LlFrMAK","005U0000000XLdfIAG","false","SELECT_SHIP_TO_ADDRESS","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","true","false","","","TABLET","en_US","Select Ship To Address - {0}","TABLET-SELECT_SHIP_TO_ADDRESS-en_US","true","Title of Select Ship To Address window.","Label_vod"
"a0ZU0000000LlFsMAK","005U0000000XLdfIAG","false","SANDBOX_TITLE_WARN","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","true","false","","","TABLET","en_US","(Sandbox warning: Calls will not be saved)","TABLET-SANDBOX_TITLE_WARN-en_US","true","Warning message displayed in the tablet title bar if user is logged into a sandbox.  Default value is: (Sandbox warning: Calls will not be saved)","Label_vod"
"a0ZU0000000LlFtMAK","005U0000000XLdfIAG","false","ENABLE_SAMPLE_DISTRIBUTED_BY_SIG","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","true","false","","","TABLET","en_US","false","TABLET-ENABLE_SAMPLE_DISTRIBUTED_BY_SIG-en_US","true","Config message that controls the visibility of the Distributed By text for hand dropped samples on the signature page. If true text is visible. Default value is false.","Custom_Setting_vod"
"a0ZU0000000LlFuMAK","005U0000000XLdfIAG","false","ANALYTIC_ACCOUNT_CAP_WARNING","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","true","false","","","TABLET","en_US","The reports below may not be accurate as Sales Data has not been downloaded for all of your Accounts. Please go online to view all data.","TABLET-ANALYTIC_ACCOUNT_CAP_WARNING-en_US","true","If the Tablet User has more Accounts in their local database then the threshold as defined by the ""ANALYTIC_ACCOUNT_CAP"" message, this warning text will be displayed at the top of all Territory Analytics Report Pages.","Label_vod"
"a0ZU0000000LlFvMAK","005U0000000XLdfIAG","false","NO_DATA_TO_PRINT","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","true","false","","","TABLET","en_US","No data found to print.","TABLET-NO_DATA_TO_PRINT-en_US","true","Tablet calendar message when no data found to print in Day View.","Label_vod"
"a0ZU0000000LlFwMAK","005U0000000XLdfIAG","false","BRC_SHIP_TO_REQUIRED","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","true","false","","","TABLET","en_US","Ship to Address is required for BRC sampling.","TABLET-BRC_SHIP_TO_REQUIRED-en_US","true","Error message for missing BRC ship to address.  Default value is: Ship to Address is required for BRC sampling.","Label_vod"
"a0ZU0000000LlFxMAK","005U0000000XLdfIAG","false","GO_ONLINE","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","true","false","","","TABLET","en_US","Go Online","TABLET-GO_ONLINE-en_US","true","Tooltip for the Go Online button.   Default value is: Go Online","Label_vod"
"a0ZU0000000LlFyMAK","005U0000000XLdfIAG","false","CALENDAR_CYCLE_TITLE","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","true","false","","","TABLET","en_US","Cycle Title","TABLET-CALENDAR_CYCLE_TITLE-en_US","true","Tablet message for Cycle Title edit dialog's window title.","Label_vod"
