"ID","OWNERID","ISDELETED","NAME","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","MAYEDIT","ISLOCKED","LASTVIEWEDDATE","LASTREFERENCEDDATE","DESCRIPTION_VOD__C","PRODUCT_VOD__C","PRODUCT_VOD__R.EXTERNAL_ID_VOD__C","PRODUCT_STRATEGY_VOD__C","DISPLAY_ORDER_VOD__C","ACTIVE_VOD__C","CATEGORY_VOD__C","VEHICLE_VOD__C","CLM_ID_VOD__C","CUSTOM_REACTION_VOD__C","SLIDE_VERSION_VOD__C","LANGUAGE_VOD__C","MEDIA_FILE_CRC_VOD__C","MEDIA_FILE_NAME_VOD__C","MEDIA_FILE_SIZE_VOD__C","SEGMENT_VOD__C","DETAIL_GROUP_VOD__C","DISABLE_ACTIONS_VOD__C","EXTERNAL_ID_MRK__C"
"a0DU000000UAFFnMAP","005U0000000pD4vIAE","false","What Next","2013-08-02T19:29:18.000Z","005U0000000pD4vIAE","2014-11-05T18:50:20.000Z","005U0000000nwrsIAA","2014-11-05T18:50:20.000Z","true","false","","","What Next","a00U000000BQJNnIAP","858598","","6.0","true","General","","CLM ID","","","en_US","809385808","2.0_AIT_Disease_Awareness_What_Next.zip","391054.0","","","",""
"a0DU000000UAFFoMAP","005U0000000pD4vIAE","false","TH2","2013-08-02T19:29:18.000Z","005U0000000pD4vIAE","2014-11-05T18:50:23.000Z","005U0000000nwrsIAA","2014-11-05T18:50:23.000Z","true","false","","","TH2","a00U000000BQJNnIAP","858598","","2.0","true","General","","CLM ID","","","en_US","2769386037","1.0_AIT_Disease_Awareness_TH2.zip","2.7123797E7","","","",""
"a0DU000000UAFFpMAP","005U0000000pD4vIAE","false","Phases of Response","2013-08-02T19:29:18.000Z","005U0000000pD4vIAE","2014-11-05T18:50:25.000Z","005U0000000nwrsIAA","2014-11-05T18:50:25.000Z","true","false","","","Phases of Response","a00U000000BQJNnIAP","858598","","4.0","true","General","","CLM ID","","","en_US","3228575368","1.2_AIT_Disease_Awareness_Phases_of_Response.zip","5899648.0","","","",""
"a0DU000000UAFFqMAP","005U0000000pD4vIAE","false","lgE_Production","2013-08-02T19:29:18.000Z","005U0000000pD4vIAE","2014-11-05T18:50:28.000Z","005U0000000nwrsIAA","2014-11-05T18:50:28.000Z","true","false","","","IgE Production","a00U000000BQJNnIAP","858598","","3.0","true","General","","CLM ID","","","en_US","1042081306","1.1_AIT_Disease_Awareness_IgE_Production.zip","1.8951592E7","","","",""
"a0DU000000UNnqfMAD","005U0000001i0xfIAA","false","HCP Scientific Beliefs","2013-08-05T21:10:00.000Z","005U0000001i0xfIAA","2014-08-04T08:40:34.000Z","005U0000000pD4vIAE","2014-08-04T08:40:34.000Z","true","false","","","HCP Scientific Beliefs","a00U000000BQJNnIAP","858598","","","false","","","CLM ID","","","","1210277396","hcp-scientific-beliefs.zip","172774.0","","","",""
"a0DU000000UNnqgMAD","005U0000001i0xfIAA","false","Practice's Patients","2013-08-05T21:10:00.000Z","005U0000001i0xfIAA","2014-08-04T08:40:45.000Z","005U0000000pD4vIAE","2014-08-04T08:40:45.000Z","true","false","","","Practice's Patients","a00U000000BQJNnIAP","858598","","","false","","","CLM ID","","","","1618780098","practices-patients.zip","173574.0","","","",""
"a0DU000000UNnqhMAD","005U0000001i0xfIAA","false","Practice's Services","2013-08-05T21:10:00.000Z","005U0000001i0xfIAA","2014-08-04T08:40:53.000Z","005U0000000pD4vIAE","2014-08-04T08:40:53.000Z","true","false","","","Practice's Services","a00U000000BQJNnIAP","858598","","","false","","","CLM ID","","","","114509648","practices-services.zip","173226.0","","","",""
"a0DU000000V4otvMAB","005U0000000pD4vIAE","false","Table of Contents","2013-08-09T15:47:08.000Z","005U0000000pD4vIAE","2014-11-05T18:46:09.000Z","005U0000000nwrsIAA","2014-11-05T18:46:09.000Z","true","false","","","Table of Contents","a00U0000003NdFXIA0","614901","","1.0","true","General","","CLM ID","","","en_US","688134545","0.0_GANIRELIX_Table_of_Contents.zip","669995.0","","","",""
"a0DU000000V4otwMAB","005U0000000pD4vIAE","false","Role of  Ganirelix Acetate","2013-08-09T15:47:08.000Z","005U0000000pD4vIAE","2014-11-05T18:46:10.000Z","005U0000000nwrsIAA","2014-11-05T18:46:10.000Z","true","false","","","Role of  Ganirelix Acetate","a00U0000003NdFXIA0","614901","","2.0","true","General","","CLM ID","","","en_US","2321008230","1.0_GANIRELIX_Role_of_Ganirelix_Acetate.zip","815191.0","","","",""
"a0DU000000V4otxMAB","005U0000000pD4vIAE","false","Overview","2013-08-09T15:47:08.000Z","005U0000000pD4vIAE","2014-11-05T18:46:11.000Z","005U0000000nwrsIAA","2014-11-05T18:46:11.000Z","true","false","","","Overview","a00U0000003NdFXIA0","614901","","3.0","true","General","","CLM ID","","","en_US","2141727513","2.0_GANIRELIX_Overview.zip","845399.0","","","",""
"a0DU000000V4otyMAB","005U0000000pD4vIAE","false","Key Points","2013-08-09T15:47:08.000Z","005U0000000pD4vIAE","2014-11-05T18:46:13.000Z","005U0000000nwrsIAA","2014-11-05T18:46:13.000Z","true","false","","","Key Points","a00U0000003NdFXIA0","614901","","5.0","true","General","","CLM ID","","","en_US","2110785102","4.0_GANIRELIX_Key_Points.zip","857736.0","","","",""
"a0DU000000V4otzMAB","005U0000000pD4vIAE","false","Prescribing Information","2013-08-09T15:47:08.000Z","005U0000000pD4vIAE","2014-11-05T18:46:14.000Z","005U0000000nwrsIAA","2014-11-05T18:46:14.000Z","true","false","","","Prescribing Information","a00U0000003NdFXIA0","614901","","7.0","true","General","","CLM ID","","","en_US","2740348229","6.0_GANIRELIX_IPrescribing_Information.zip","133655.0","","","",""
"a0DU000000V4ou0MAB","005U0000000pD4vIAE","false","Indications and Selected Safety Information","2013-08-09T15:47:08.000Z","005U0000000pD4vIAE","2014-11-05T18:46:15.000Z","005U0000000nwrsIAA","2014-11-05T18:46:15.000Z","true","false","","","Indications and Selected Safety Information","a00U0000003NdFXIA0","614901","","6.0","true","General","","CLM ID","","","en_US","699815021","5.0_GANIRELIX_Indications_and_Selected_Safety_Information.zip","809593.0","","","",""
"a0DU000000V4ou1MAB","005U0000000pD4vIAE","false","GnRH Antagonist","2013-08-09T15:47:08.000Z","005U0000000pD4vIAE","2014-11-05T18:46:17.000Z","005U0000000nwrsIAA","2014-11-05T18:46:17.000Z","true","false","","","GnRH Antagonist","a00U0000003NdFXIA0","614901","","4.0","true","General","","CLM ID","","","en_US","722558348","3.0_GANIRELIX_GnRH_Antagonis.zip","986904.0","","","",""
"a0DU000000V4ou2MAB","005U0000000pD4vIAE","false","Indications and Selected Safety Information Sub","2013-08-09T15:47:08.000Z","005U0000000pD4vIAE","2014-11-05T18:46:18.000Z","005U0000000nwrsIAA","2014-11-05T18:46:18.000Z","true","false","","","Indications and Selected Safety Information Sub","a00U0000003NdFXIA0","614901","","1.0","true","General","","CLM ID","","","en_US","2232954328","7.0_GANIRELIX_Indications_and_Selected_Safety_Information_Sub.zip","809887.0","","","",""
"a0DU000000V4ou3MAB","005U0000000pD4vIAE","false","How it Works","2013-08-09T15:48:46.000Z","005U0000000pD4vIAE","2014-11-05T18:43:36.000Z","005U0000000nwrsIAA","2014-11-05T18:43:36.000Z","true","false","","","How it Works","a00U0000003NdFfIAK","614447","","5.0","true","General","","CLM ID","","","en_US","3447075871","2.0_ FOLLISTIM_How_it_Works.zip","1373532.0","","","",""
"a0DU000000V4ou4MAB","005U0000000pD4vIAE","false","Table Of Contents","2013-08-09T15:48:46.000Z","005U0000000pD4vIAE","2014-11-05T18:43:37.000Z","005U0000000nwrsIAA","2014-11-05T18:43:37.000Z","true","false","","","Table Of Contents","a00U0000003NdFfIAK","614447","","11.0","true","General","","CLM ID","","","en_US","2022259105","0.0_ FOLLISTIM_Table_Of_Contents.zip","406577.0","","","",""
"a0DU000000V4ou5MAB","005U0000000pD4vIAE","false","Highlights","2013-08-09T15:48:46.000Z","005U0000000pD4vIAE","2014-11-05T18:43:39.000Z","005U0000000nwrsIAA","2014-11-05T18:43:39.000Z","true","false","","","Overview","a00U0000003NdFfIAK","614447","","6.0","true","General","","CLM ID","","","en_US","521753853","3.0_ FOLLISTIM_Highlights.zip","393011.0","","","",""
"a0DU000000V4ou6MAB","005U0000000pD4vIAE","false","Prescribing Information","2013-08-09T15:48:46.000Z","005U0000000pD4vIAE","2014-11-05T18:43:40.000Z","005U0000000nwrsIAA","2014-11-05T18:43:40.000Z","true","false","","","Prescribing Information","a00U0000003NdFfIAK","614447","","12.0","true","General","","CLM ID","","","en_US","1089525868","5.0_ FOLLISTIM_Prescribing_Information.zip","740266.0","","","",""
"a0DU000000V4ou7MAB","005U0000000pD4vIAE","false","Select Safety Information","2013-08-09T15:48:46.000Z","005U0000000pD4vIAE","2014-11-05T18:43:41.000Z","005U0000000nwrsIAA","2014-11-05T18:43:41.000Z","true","false","","","Selected Safety Information","a00U0000003NdFfIAK","614447","","7.0","true","General","","CLM ID","","","en_US","3780754011","4.0_ FOLLISTIM_Indications_And_Select_Safety_Information.zip","481009.0","","","",""
"a0DU000000V4ou8MAB","005U0000000pD4vIAE","false","Select Safety Information","2013-08-09T15:48:46.000Z","005U0000000pD4vIAE","2014-11-05T18:43:43.000Z","005U0000000nwrsIAA","2014-11-05T18:43:43.000Z","true","false","","","Selected Safety Information","a00U0000003NdFfIAK","614447","","8.0","false","General","","CLM ID","","","en_US","2947716125","4.1_ FOLLISTIM_Indications_And_Select_Safety_Information.zip","341720.0","","","",""
"a0DU000000V4ou9MAB","005U0000000pD4vIAE","false","Efficacy Study Design","2013-08-09T15:48:46.000Z","005U0000000pD4vIAE","2014-11-05T18:43:44.000Z","005U0000000nwrsIAA","2014-11-05T18:43:44.000Z","true","false","","","Efficacy Study Design","a00U0000003NdFfIAK","614447","","3.0","true","General","","CLM ID","","","en_US","1637792719","1.1_ FOLLISTIM_Efficacy_Study_Design.zip","304316.0","","","",""
"a0DU000000V4ouAMAR","005U0000000pD4vIAE","false","Patient Profile","2013-08-09T15:48:46.000Z","005U0000000pD4vIAE","2014-11-05T18:43:45.000Z","005U0000000nwrsIAA","2014-11-05T18:43:45.000Z","true","false","","","Patient Profile","a00U0000003NdFfIAK","614447","","4.0","true","General","","CLM ID","","","en_US","2579337464","1.2_ FOLLISTIM_Efficacy_Patient_Profile.zip","452988.0","","","",""
"a0DU000000V4ouBMAR","005U0000000pD4vIAE","false","Select Safety Information","2013-08-09T15:48:46.000Z","005U0000000pD4vIAE","2014-11-05T18:43:46.000Z","005U0000000nwrsIAA","2014-11-05T18:43:46.000Z","true","false","","","Selected Safety Information","a00U0000003NdFfIAK","614447","","9.0","false","General","","CLM ID","","","en_US","4172467815","4.2_ FOLLISTIM_Indications_And_Select_Safety_Information.zip","341427.0","","","",""
"a0DU000000V4ouCMAR","005U0000000pD4vIAE","false","Select Safety Information","2013-08-09T15:48:46.000Z","005U0000000pD4vIAE","2014-11-05T18:43:48.000Z","005U0000000nwrsIAA","2014-11-05T18:43:48.000Z","true","false","","","Selected Safety Information","a00U0000003NdFfIAK","614447","","10.0","false","General","","CLM ID","","","en_US","4008130830","4.3_ FOLLISTIM_Indications_And_Select_Safety_Information.zip","341430.0","","","",""
"a0DU000000V4ouDMAR","005U0000000pD4vIAE","false","Efficacy Results","2013-08-09T15:48:46.000Z","005U0000000pD4vIAE","2014-11-05T18:43:49.000Z","005U0000000nwrsIAA","2014-11-05T18:43:49.000Z","true","false","","","Efficacy Results","a00U0000003NdFfIAK","614447","","2.0","true","General","","CLM ID","","","en_US","2787813110","1.0_ FOLLISTIM_Efficacy_Results.zip","344617.0","","","",""
"a0DU000000V4ouEMAR","005U0000000pD4vIAE","false","Select Safety Information","2013-08-09T15:48:46.000Z","005U0000000pD4vIAE","2014-11-05T18:43:50.000Z","005U0000000nwrsIAA","2014-11-05T18:43:50.000Z","true","false","","","Selected Safety Information","a00U0000003NdFfIAK","614447","","11.0","false","General","","CLM ID","","","en_US","496009525","4.4_ FOLLISTIM_Indications_And_Select_Safety_Information.zip","350447.0","","","",""
"a0DU000000VHopWMAT","005U0000000pD4vIAE","false","Facility Feedback","2013-08-12T15:59:24.000Z","005U0000000pD4vIAE","2013-08-30T21:09:07.000Z","005U0000000pD4vIAE","2013-08-30T21:09:07.000Z","true","false","","","Facility Feedback","a00U0000003NdFkIAK","614459","","","false","","","CLM ID","","","","538523382","facility-feedback.zip","172473.0","","","",""
"a0DU000000VHopXMAT","005U0000000pD4vIAE","false","Practitioner Feedback","2013-08-12T15:59:24.000Z","005U0000000pD4vIAE","2013-08-30T21:08:52.000Z","005U0000000pD4vIAE","2013-08-30T21:08:52.000Z","true","false","","","Practitioner Feedback","a00U0000003NdFkIAK","614459","","","false","","","CLM ID","","","","1012590534","practitioner-feedback.zip","172673.0","","","",""
"a0DU000000aeC0uMAE","005U0000000pD4vIAE","false","Lipids","2013-09-13T16:36:28.000Z","005U0000000pD4vIAE","2014-11-05T19:22:06.000Z","005U0000000nwrsIAA","2014-11-05T19:22:06.000Z","true","false","","","HIV-1 Treatment Naïve","a00U0000003NdFxIAK","606505","","12.0","true","General","","CLM ID","","","en_US","3434956360","1.0_ISENTRESS_ Lipids.zip","923855.0","","","",""
"a0DU000000aeC0vMAE","005U0000000pD4vIAE","false","Indications & Select Safety Information","2013-09-13T16:36:28.000Z","005U0000000pD4vIAE","2014-11-05T19:22:07.000Z","005U0000000nwrsIAA","2014-11-05T19:22:07.000Z","true","false","","","Indications & Select Safety Information","a00U0000003NdFxIAK","606505","","17.0","true","General","","CLM ID","","","en_US","1541021800","16.0_ISENTRESS _Indications_and_Select_Safety_Information.zip","441192.0","","","",""
"a0DU000000aeC0wMAE","005U0000000pD4vIAE","false","Indications & Select Safety Information","2013-09-13T16:36:28.000Z","005U0000000pD4vIAE","2014-11-05T19:22:08.000Z","005U0000000nwrsIAA","2014-11-05T19:22:08.000Z","true","false","","","Indications & Select Safety Information","a00U0000003NdFxIAK","606505","","18.0","true","General","","CLM ID","","","en_US","3393198825","16.1_ISENTRESS _Indications_and_Select_Safety_Information.zip","453373.0","","","",""
"a0DU000000aeC0xMAE","005U0000000pD4vIAE","false","Indications & Select Safety Information","2013-09-13T16:36:28.000Z","005U0000000pD4vIAE","2014-11-05T19:22:09.000Z","005U0000000nwrsIAA","2014-11-05T19:22:09.000Z","true","false","","","Indications & Select Safety Information","a00U0000003NdFxIAK","606505","","19.0","true","General","","CLM ID","","","en_US","3639154912","16.2_ISENTRESS _Indications_and_Select_Safety_Information.zip","365491.0","","","",""
"a0DU000000aeC0yMAE","005U0000000pD4vIAE","false","Concomitant Use","2013-09-13T16:36:28.000Z","005U0000000pD4vIAE","2014-11-05T19:22:11.000Z","005U0000000nwrsIAA","2014-11-05T19:22:11.000Z","true","false","","","Concomitant Use","a00U0000003NdFxIAK","606505","","14.0","true","General","","CLM ID","","","en_US","1680361533","3.0_ISENTRESS_Concomitant_Use.zip","356973.0","","","",""
"a0DU000000aeC0zMAE","005U0000000pD4vIAE","false","Patient Resources","2013-09-13T16:36:28.000Z","005U0000000pD4vIAE","2014-11-05T19:22:12.000Z","005U0000000nwrsIAA","2014-11-05T19:22:12.000Z","true","false","","","Patient Resources","a00U0000003NdFxIAK","606505","","16.0","true","General","","CLM ID","","","en_US","2621412811","5.0_ISENTRESS_Patient_Resources.zip","565855.0","","","",""
"a0DU000000aeC10MAE","005U0000000pD4vIAE","false","Table of Contents","2013-09-13T16:36:28.000Z","005U0000000pD4vIAE","2014-11-05T19:22:13.000Z","005U0000000nwrsIAA","2014-11-05T19:22:13.000Z","true","false","","","Table of Contents","a00U0000003NdFxIAK","606505","","1.0","true","General","","CLM ID","","","en_US","2276906543","0.0_ISENTRESS_Table_of_Contents_US.zip","1641542.0","","","",""
"a0DU000000aeC11MAE","005U0000000pD4vIAE","false","Multiple Medications","2013-09-13T16:36:28.000Z","005U0000000pD4vIAE","2014-11-05T19:22:15.000Z","005U0000000nwrsIAA","2014-11-05T19:22:15.000Z","true","false","","","HIV-1 Treatment
Experienced","a00U0000003NdFxIAK","606505","","7.0","true","General","","CLM ID","","","en_US","1465610080","11.0_ISENTRESS _Multiple_Medications.zip","1003614.0","","","",""
"a0DU000000aeC12MAE","005U0000000pD4vIAE","false","BENCHMRK W96 Results","2013-09-13T16:36:28.000Z","005U0000000pD4vIAE","2014-11-05T19:22:16.000Z","005U0000000nwrsIAA","2014-11-05T19:22:16.000Z","true","false","","","Multiple Medications","a00U0000003NdFxIAK","606505","","8.0","true","General","","CLM ID","","","en_US","3827696198","12.0_ISENTRESS _BENCHMRK_W96_Results.zip","1147101.0","","","",""
"a0DU000000aeC13MAE","005U0000000pD4vIAE","false","Concomitant Use","2013-09-13T16:36:28.000Z","005U0000000pD4vIAE","2014-11-05T19:22:17.000Z","005U0000000nwrsIAA","2014-11-05T19:22:17.000Z","true","false","","","Concomitant Use","a00U0000003NdFxIAK","606505","","9.0","true","General","","CLM ID","","","en_US","3465199984","13.0_ISENTRESS _Concomitant_Use.zip","532704.0","","","",""
"a0DU000000aeC14MAE","005U0000000pD4vIAE","false","Metabolic Pathway","2013-09-13T16:36:28.000Z","005U0000000pD4vIAE","2014-11-05T19:22:19.000Z","005U0000000nwrsIAA","2014-11-05T19:22:19.000Z","true","false","","","Metabolic Pathway","a00U0000003NdFxIAK","606505","","10.0","true","General","","CLM ID","","","en_US","4282553355","14.0_ISENTRESS _Metabolic_Pathway.zip","530958.0","","","",""
"a0DU000000aeC15MAE","005U0000000pD4vIAE","false","Patient Resources","2013-09-13T16:36:28.000Z","005U0000000pD4vIAE","2014-11-05T19:22:20.000Z","005U0000000nwrsIAA","2014-11-05T19:22:20.000Z","true","false","","","Patient Resources","a00U0000003NdFxIAK","606505","","11.0","true","General","","CLM ID","","","en_US","320622693","15.0_ISENTRESS _Patient_Resources.zip","1047356.0","","","",""
"a0DU000000aeC16MAE","005U0000000pD4vIAE","false","Metabolic Pathway","2013-09-13T16:36:28.000Z","005U0000000pD4vIAE","2014-11-05T19:22:21.000Z","005U0000000nwrsIAA","2014-11-05T19:22:21.000Z","true","false","","","Metabolic Pathway","a00U0000003NdFxIAK","606505","","15.0","true","General","","CLM ID","","","en_US","4176854624","4.0_ISENTRESS_Metabolic_Pathway.zip","454978.0","","","",""
"a0DU000000aeC17MAE","005U0000000pD4vIAE","false","Increased Risk","2013-09-13T16:36:28.000Z","005U0000000pD4vIAE","2014-11-05T19:22:23.000Z","005U0000000nwrsIAA","2014-11-05T19:22:23.000Z","true","false","","","HIV-1 Treatment Naïve","a00U0000003NdFxIAK","606505","","2.0","true","General","","CLM ID","","","en_US","3470072179","6.0_ISENTRESS_Increased_Risk.zip","1039823.0","","","",""
"a0DU000000aeC18MAE","005U0000000pD4vIAE","false","Concomitant Use","2013-09-13T16:36:28.000Z","005U0000000pD4vIAE","2014-11-05T19:22:24.000Z","005U0000000nwrsIAA","2014-11-05T19:22:24.000Z","true","false","","","Concomitant Use","a00U0000003NdFxIAK","606505","","4.0","true","General","","CLM ID","","","en_US","328352593","8.0_ISENTRESS_Concomitant_Use.zip","543507.0","","","",""
"a0DU000000aeC19MAE","005U0000000pD4vIAE","false","Metabolic Pathway","2013-09-13T16:36:28.000Z","005U0000000pD4vIAE","2014-11-05T19:22:25.000Z","005U0000000nwrsIAA","2014-11-05T19:22:25.000Z","true","false","","","Metabolic Pathway","a00U0000003NdFxIAK","606505","","5.0","true","General","","CLM ID","","","en_US","4178122141","9.0_ISENTRESS_Metabolic_Pathway.zip","514202.0","","","",""
"a0DU000000aeC1AMAU","005U0000000pD4vIAE","false","Patient Resources","2013-09-13T16:36:28.000Z","005U0000000pD4vIAE","2014-11-05T19:22:27.000Z","005U0000000nwrsIAA","2014-11-05T19:22:27.000Z","true","false","","","Patient Resources","a00U0000003NdFxIAK","606505","","6.0","true","General","","CLM ID","","","en_US","4168478873","10.0_ISENTRESS_Patient_Resources.zip","1127399.0","","","",""
"a0DU000000aeC1BMAU","005U0000000pD4vIAE","false","STARTMRK 240-Week Results","2013-09-13T16:36:28.000Z","005U0000000pD4vIAE","2014-11-05T19:22:28.000Z","005U0000000nwrsIAA","2014-11-05T19:22:28.000Z","true","false","","","Lipids","a00U0000003NdFxIAK","606505","","13.0","true","General","","CLM ID","","","en_US","374676715","2.0_ISENTRESS_STARTMRK_240-Week_Results.zip","1503243.0","","","",""
"a0DU000000aeC1CMAU","005U0000000pD4vIAE","false","STARTMRK W240 Results","2013-09-13T16:36:28.000Z","005U0000000pD4vIAE","2014-11-05T19:22:29.000Z","005U0000000nwrsIAA","2014-11-05T19:22:29.000Z","true","false","","","Family History","a00U0000003NdFxIAK","606505","","3.0","true","General","","CLM ID","","","en_US","141472734","7.0_ISENTRESS_STARTMRK_W240 Results.zip","2103072.0","","","",""
"a0DU000000aeC1DMAU","005U0000000pD4vIAE","false","Prescribing Information","2013-09-13T16:36:28.000Z","005U0000000pD4vIAE","2014-11-05T19:22:31.000Z","005U0000000nwrsIAA","2014-11-05T19:22:31.000Z","true","false","","","Prescribing Information","a00U0000003NdFxIAK","606505","","20.0","true","General","","CLM ID","","","en_US","1144855803","17.0_ISENTRESS _Prescribing_Information.zip","1219706.0","","","",""
"a0DU000000aeC1EMAU","005U0000000pD4vIAE","false","Table of Contents","2013-09-13T16:37:37.000Z","005U0000000pD4vIAE","2014-11-05T19:46:28.000Z","005U0000000nwrsIAA","2014-11-05T19:46:28.000Z","true","false","","","Table of Contents","a00U0000003NdGBIA0","606515","","1.0","false","General","","CLM ID","","","en_US","4238800266","0.0_ROTATEQ_Table_of_Contents_V2.zip","863662.0","","","",""
"a0DU000000aeC1FMAU","005U0000000pD4vIAE","false","Serotype Distribution","2013-09-13T16:37:37.000Z","005U0000000pD4vIAE","2014-11-05T19:46:29.000Z","005U0000000nwrsIAA","2014-11-05T19:46:29.000Z","true","false","","","Serotype Distribution","a00U0000003NdGBIA0","606515","","2.0","false","General","","CLM ID","","","en_US","1569404281","1.0_ROTATEQ_Serotype_Distribution_V2.zip","1223396.0","","","",""
"a0DU000000aeC1GMAU","005U0000000pD4vIAE","false","The G2 Serotype","2013-09-13T16:37:37.000Z","005U0000000pD4vIAE","2014-11-05T19:46:31.000Z","005U0000000nwrsIAA","2014-11-05T19:46:31.000Z","true","false","","","The G2 Serotype","a00U0000003NdGBIA0","606515","","3.0","false","General","","CLM ID","","","en_US","1738120391","1.1_ROTATEQ_The_G2_Serotype_V2.zip","929949.0","","","",""
"a0DU000000aeC1HMAU","005U0000000pD4vIAE","false","Efficacy","2013-09-13T16:37:37.000Z","005U0000000pD4vIAE","2014-11-05T19:46:32.000Z","005U0000000nwrsIAA","2014-11-05T19:46:32.000Z","true","false","","","Efficacy","a00U0000003NdGBIA0","606515","","4.0","false","General","","CLM ID","","","en_US","4055400674","2.0_ROTATEQ_Efficacy_V2.zip","733425.0","","","",""
"a0DU000000aeC1IMAU","005U0000000pD4vIAE","false","Hospitalization Data","2013-09-13T16:37:37.000Z","005U0000000pD4vIAE","2014-11-05T19:46:34.000Z","005U0000000nwrsIAA","2014-11-05T19:46:34.000Z","true","false","","","Hospitalization Data","a00U0000003NdGBIA0","606515","","5.0","false","General","","CLM ID","","","en_US","502513437","2.1_ROTATEQ_Hospitalization_Data_V2.zip","1605597.0","","","",""
"a0DU000000aeC1JMAU","005U0000000pD4vIAE","false","Oral Administration","2013-09-13T16:37:37.000Z","005U0000000pD4vIAE","2014-11-05T19:46:35.000Z","005U0000000nwrsIAA","2014-11-05T19:46:35.000Z","true","false","","","Oral Administration","a00U0000003NdGBIA0","606515","","6.0","false","General","","CLM ID","","","en_US","2889791493","3.0_ROTATEQ_Oral_Administration_V2.zip","1303468.0","","","",""
"a0DU000000aeC1KMAU","005U0000000pD4vIAE","false","Scheduling","2013-09-13T16:37:37.000Z","005U0000000pD4vIAE","2014-11-05T19:46:36.000Z","005U0000000nwrsIAA","2014-11-05T19:46:36.000Z","true","false","","","Scheduling","a00U0000003NdGBIA0","606515","","7.0","false","General","","CLM ID","","","en_US","3439997506","3.1_ROTATEQ_Scheduling_V2.zip","1283175.0","","","",""
"a0DU000000aeC1LMAU","005U0000000pD4vIAE","false","Summary","2013-09-13T16:37:37.000Z","005U0000000pD4vIAE","2014-11-05T19:46:38.000Z","005U0000000nwrsIAA","2014-11-05T19:46:38.000Z","true","false","","","Summary","a00U0000003NdGBIA0","606515","","8.0","false","General","","CLM ID","","","en_US","400514621","4.0_ROTATEQ_Summary_V2.zip","843300.0","","","",""
"a0DU000000aeC1MMAU","005U0000000pD4vIAE","false","Prescribing Information","2013-09-13T16:37:37.000Z","005U0000000pD4vIAE","2014-11-05T19:46:39.000Z","005U0000000nwrsIAA","2014-11-05T19:46:39.000Z","true","false","","","Prescribing Information","a00U0000003NdGBIA0","606515","","9.0","false","General","","CLM ID","","","en_US","3995023418","5.1_ROTATEQ_Prescribing_Information_V2.zip","578189.0","","","",""
"a0DU000000aeC1NMAU","005U0000000pD4vIAE","false","Selected Safety Information","2013-09-13T16:37:37.000Z","005U0000000pD4vIAE","2014-11-05T19:46:40.000Z","005U0000000nwrsIAA","2014-11-05T19:46:40.000Z","true","false","","","Selected Safety Information","a00U0000003NdGBIA0","606515","","10.0","false","General","","CLM ID","","","en_US","430230547","6.0_ROTATEQ_Selected_Safety_Information_v2.zip","1162880.0","","","",""
"a0DU000000aeC1TMAU","005U0000000pD4vIAE","false","Concomitant Use","2013-09-13T16:38:50.000Z","005U0000000pD4vIAE","2014-11-05T19:23:23.000Z","005U0000000nwrsIAA","2014-11-05T19:23:23.000Z","true","false","","","Concomitant Use","a00U0000003NdFxIAK","606505","","7.0","false","General","","CLM ID","","","en_US","307196718","3.1_ISENTRESS_Concomitant_Use.zip","1960945.0","","","",""
"a0DU000000aeC1UMAU","005U0000000pD4vIAE","false","Lipids","2013-09-13T16:38:50.000Z","005U0000000pD4vIAE","2014-11-05T19:23:25.000Z","005U0000000nwrsIAA","2014-11-05T19:23:25.000Z","true","false","","","Lipids","a00U0000003NdFxIAK","606505","","5.0","false","General","","CLM ID","","","en_US","764925500","2.1_ISENTRESS_Lipids.zip","606851.0","","","",""
"a0DU000000aeC1VMAU","005U0000000pD4vIAE","false","Indications & Select Safety Information","2013-09-13T16:38:50.000Z","005U0000000pD4vIAE","2014-11-05T19:23:26.000Z","005U0000000nwrsIAA","2014-11-05T19:23:26.000Z","true","false","","","Indications & Select Safety Information","a00U0000003NdFxIAK","606505","","11.0","false","General","","CLM ID","","","en_US","1902675036","7.0_ISENTRESS_Indications_and_Select_Safety_Information.zip","587115.0","","","",""
"a0DU000000aeC1WMAU","005U0000000pD4vIAE","false","Indications & Select Safety Information","2013-09-13T16:38:50.000Z","005U0000000pD4vIAE","2014-11-05T19:23:28.000Z","005U0000000nwrsIAA","2014-11-05T19:23:28.000Z","true","false","","","Indications & Select Safety Information","a00U0000003NdFxIAK","606505","","12.0","false","General","","CLM ID","","","en_US","3686375968","7.1_ISENTRESS_Indications_and_Select_Safety_Information.zip","348646.0","","","",""
"a0DU000000aeC1XMAU","005U0000000pD4vIAE","false","Indications & Select Safety Information","2013-09-13T16:38:50.000Z","005U0000000pD4vIAE","2014-11-05T19:23:29.000Z","005U0000000nwrsIAA","2014-11-05T19:23:29.000Z","true","false","","","Indications & Select Safety Information","a00U0000003NdFxIAK","606505","","13.0","false","General","","CLM ID","","","en_US","739816707","7.2_ISENTRESS_Indications_and_Select_Safety_Information.zip","633965.0","","","",""
